0 0.00
125 0.00
250 0.00
375 0.00
500 0.00
625 0.00
750 0.00
875 0.00
1000 0.00
1125 0.00
1250 0.00
1375 0.01
1500 0.01
1625 0.01
1750 0.01
1875 0.01
2000 0.01
2125 0.01
2250 0.01
2375 0.01
2500 0.01
2625 0.01
2750 0.01
2875 0.01
3000 0.01
3125 0.01
3250 0.01
3375 0.01
3500 0.01
3625 0.01
3750 0.01
3875 0.01
4000 0.01
4125 0.01
4250 0.01
4375 0.01
4500 0.01
4625 0.01
4750 0.00
4875 0.00
5000 0.00
5125 0.00
5250 0.00
5375 0.00
5500 0.00
5625 0.00
5750 0.00
5875 0.00
6000 0.00
6125 0.00
6250 0.00
6375 0.00
6500 0.00
6625 0.00
6750 0.00
6875 0.00
7000 0.00
7125 0.00
7250 0.00
7375 0.00
7500 0.00
7625 0.00
7750 0.00
7875 0.00
8000 0.00
8125 0.00
8250 0.00
8375 0.00
8500 0.00
8625 0.00
8750 0.00
8875 0.00
9000 0.00
9125 0.00
9250 0.00
9375 0.00
9500 0.00
9625 0.00
9750 0.00
9875 0.00
10000 0.00
10125 0.00
10250 0.00
10375 0.00
10500 0.00
10625 0.00
10750 0.00
10875 0.00
11000 0.00
11125 0.00
11250 0.00
11375 0.00
11500 0.00
11625 0.00
11750 0.00
11875 0.00
12000 0.00
12125 0.00
12250 0.00
12375 0.00
12500 0.00
12625 0.00
12750 0.00
12875 0.00
13000 0.00
13125 0.00
13250 0.00
13375 0.00
13500 0.00
13625 0.00
13750 0.00
13875 0.00
14000 0.00
14125 0.00
14250 0.00
14375 0.00
14500 0.00
14625 0.00
14750 0.00
14875 0.00
15000 0.00
15125 0.00
15250 0.00
15375 0.00
15500 0.00
15625 0.00
15750 0.00
15875 0.00
16000 0.00
16125 0.00
16250 0.00
16375 0.00
16500 0.00
16625 0.00
16750 0.00
16875 0.00
17000 0.00
17125 0.00
17250 0.00
17375 0.00
17500 0.00
17625 0.00
17750 0.00
17875 0.00
18000 0.00
18125 0.00
18250 0.00
18375 0.00
18500 0.00
18625 0.00
18750 0.00
18875 0.00
19000 0.00
19125 0.00
19250 0.00
19375 0.00
19500 0.00
19625 0.00
19750 0.00
19875 0.00
20000 0.00
20125 0.00
20250 0.00
20375 0.00
20500 0.00
20625 0.00
20750 0.00
20875 0.00
21000 0.00
21125 0.00
21250 0.00
21375 0.00
21500 0.00
21625 0.00
21750 0.00
21875 0.00
22000 0.00
22125 0.00
22250 0.00
22375 0.00
22500 0.00
22625 0.00
22750 0.00
22875 0.00
23000 0.00
23125 0.00
23250 0.00
23375 0.00
23500 0.00
23625 0.00
23750 0.00
23875 0.00
24000 0.00
24125 0.00
24250 0.00
24375 0.00
24500 0.00
24625 0.00
24750 0.00
24875 0.00
25000 0.00
